iter	Passed	Remaining
6342	35633	3690
6343	35637	3685
6344	35642	3679
6345	35646	3673
6346	35653	3668
6347	35660	3662
6348	35666	3657
6349	35672	3651
6350	35678	3645
6351	35684	3640
6352	35690	3634
6353	35696	3629
6354	35702	3623
6355	35709	3618
6356	35715	3612
6357	35721	3606
6358	35725	3601
6359	35730	3595
6360	35734	3589
6361	35739	3584
6362	35743	3578
6363	35748	3572
6364	35753	3566
6365	35757	3561
6366	35762	3555
6367	35767	3549
6368	35771	3544
6369	35776	3538
6370	35780	3532
6371	35785	3526
6372	35789	3521
6373	35794	3515
6374	35798	3509
6375	35803	3503
6376	35808	3498
6377	35812	3492
6378	35817	3486
6379	35821	3481
6380	35826	3475
6381	35831	3469
6382	35836	3464
6383	35841	3458
6384	35847	3452
6385	35853	3447
6386	35859	3441
6387	35866	3436
6388	35872	3430
6389	35878	3425
6390	35884	3419
6391	35890	3413
6392	35896	3408
6393	35902	3402
6394	35908	3397
6395	35914	3391
6396	35919	3385
6397	35924	3380
6398	35928	3374
6399	35933	3368
6400	35937	3363
6401	35942	3357
6402	35946	3351
6403	35951	3345
6404	35955	3340
6405	35960	3334
6406	35964	3328
6407	35969	3323
6408	35973	3317
6409	35978	3311
6410	35982	3305
6411	35987	3300
6412	35992	3294
6413	35996	3288
6414	36001	3283
6415	36005	3277
6416	36010	3271
6417	36014	3265
6418	36019	3260
6419	36024	3254
6420	36028	3248
6421	36033	3243
6422	36037	3237
6423	36042	3231
6424	36048	3226
6425	36056	3220
6426	36063	3215
6427	36069	3209
6428	36075	3204
6429	36081	3198
6430	36088	3192
6431	36094	3187
6432	36100	3181
6433	36106	3176
6434	36111	3170
6435	36118	3165
6436	36124	3159
6437	36129	3153
6438	36134	3148
6439	36139	3142
6440	36144	3136
6441	36148	3131
6442	36153	3125
6443	36158	3119
6444	36163	3114
6445	36168	3108
6446	36172	3102
6447	36177	3097
6448	36181	3091
6449	36186	3085
6450	36191	3079
6451	36195	3074
6452	36200	3068
6453	36204	3062
6454	36209	3057
6455	36213	3051
6456	36218	3045
6457	36222	3040
6458	36227	3034
6459	36232	3028
6460	36236	3022
6461	36241	3017
6462	36246	3011
6463	36252	3006
6464	36259	3000
6465	36265	2994
6466	36271	2989
6467	36277	2983
6468	36283	2978
6469	36289	2972
6470	36295	2967
6471	36302	2961
6472	36308	2956
6473	36314	2950
6474	36319	2944
6475	36325	2939
6476	36329	2933
6477	36334	2927
6478	36338	2922
6479	36343	2916
6480	36347	2910
6481	36352	2905
6482	36356	2899
6483	36361	2893
6484	36366	2887
6485	36371	2882
6486	36375	2876
6487	36380	2870
6488	36386	2865
6489	36391	2859
6490	36396	2854
6491	36400	2848
6492	36405	2842
6493	36410	2837
6494	36415	2831
6495	36420	2825
6496	36424	2819
6497	36428	2814
6498	36433	2808
6499	36437	2802
6500	36442	2797
6501	36449	2791
6502	36455	2786
6503	36461	2780
6504	36468	2775
6505	36474	2769
6506	36480	2763
6507	36486	2758
6508	36492	2752
6509	36498	2747
6510	36504	2741
6511	36510	2736
6512	36515	2730
6513	36520	2724
6514	36525	2719
6515	36530	2713
6516	36534	2707
6517	36539	2702
6518	36543	2696
6519	36548	2690
6520	36552	2684
6521	36557	2679
6522	36562	2673
6523	36566	2667
6524	36571	2662
6525	36575	2656
6526	36579	2650
6527	36584	2645
6528	36589	2639
6529	36593	2633
6530	36598	2628
6531	36602	2622
6532	36607	2616
6533	36611	2611
6534	36616	2605
6535	36620	2599
6536	36625	2594
6537	36629	2588
6538	36634	2582
6539	36639	2577
6540	36645	2571
6541	36651	2565
6542	36658	2560
6543	36663	2554
6544	36670	2549
6545	36675	2543
6546	36682	2538
6547	36688	2532
6548	36694	2526
6549	36701	2521
6550	36707	2515
6551	36712	2510
6552	36717	2504
6553	36721	2498
6554	36726	2493
6555	36730	2487
6556	36735	2481
6557	36740	2476
6558	36745	2470
6559	36752	2465
6560	36758	2459
6561	36764	2453
6562	36769	2448
6563	36774	2442
6564	36779	2437
6565	36784	2431
6566	36788	2425
6567	36793	2420
6568	36798	2414
6569	36804	2408
6570	36808	2403
6571	36814	2397
6572	36820	2391
6573	36827	2386
6574	36832	2380
6575	36837	2375
6576	36844	2369
6577	36851	2364
6578	36858	2358
6579	36864	2353
6580	36870	2347
6581	36876	2341
6582	36883	2336
6583	36889	2330
6584	36895	2325
6585	36901	2319
6586	36907	2314
6587	36912	2308
6588	36916	2302
6589	36921	2297
6590	36926	2291
6591	36930	2285
6592	36935	2280
6593	36940	2274
6594	36944	2268
6595	36949	2263
6596	36953	2257
6597	36958	2251
6598	36962	2246
6599	36967	2240
6600	36971	2234
6601	36976	2229
6602	36981	2223
6603	36985	2217
6604	36989	2212
6605	36994	2206
6606	36998	2200
6607	37003	2195
6608	37007	2189
6609	37012	2183
6610	37016	2178
6611	37021	2172
6612	37025	2166
6613	37030	2161
6614	37034	2155
6615	37041	2149
6616	37048	2144
6617	37054	2138
6618	37060	2133
6619	37066	2127
6620	37072	2122
6621	37079	2116
6622	37085	2111
6623	37091	2105
6624	37097	2099
6625	37103	2094
6626	37108	2088
6627	37113	2083
6628	37118	2077
6629	37122	2071
6630	37127	2066
6631	37131	2060
6632	37136	2054
6633	37140	2049
6634	37145	2043
6635	37149	2037
6636	37154	2032
6637	37158	2026
6638	37163	2020
6639	37167	2015
6640	37172	2009
6641	37176	2003
6642	37181	1998
6643	37186	1992
6644	37190	1986
6645	37195	1981
6646	37200	1975
6647	37204	1969
6648	37209	1964
6649	37213	1958
6650	37218	1952
6651	37222	1947
6652	37227	1941
6653	37232	1936
6654	37238	1930
6655	37244	1924
6656	37250	1919
6657	37257	1913
6658	37263	1908
6659	37269	1902
6660	37276	1897
6661	37282	1891
6662	37288	1885
6663	37294	1880
6664	37301	1874
6665	37306	1869
6666	37310	1863
6667	37315	1857
6668	37320	1852
6669	37324	1846
6670	37329	1841
6671	37334	1835
6672	37339	1829
6673	37344	1824
6674	37348	1818
6675	37352	1812
6676	37357	1807
6677	37361	1801
6678	37366	1795
6679	37371	1790
6680	37375	1784
6681	37380	1778
6682	37384	1773
6683	37389	1767
6684	37393	1762
6685	37399	1756
6686	37404	1750
6687	37408	1745
6688	37413	1739
6689	37418	1733
6690	37422	1728
6691	37427	1722
6692	37433	1717
6693	37439	1711
6694	37445	1705
6695	37451	1700
6696	37457	1694
6697	37463	1689
6698	37470	1683
6699	37476	1678
6700	37481	1672
6701	37488	1666
6702	37494	1661
6703	37500	1655
6704	37505	1650
6705	37510	1644
6706	37514	1638
6707	37519	1633
6708	37525	1627
6709	37529	1622
6710	37534	1616
6711	37539	1610
6712	37543	1605
6713	37548	1599
6714	37552	1593
6715	37557	1588
6716	37561	1582
6717	37566	1576
6718	37571	1571
6719	37576	1565
6720	37580	1560
6721	37585	1554
6722	37589	1548
6723	37594	1543
6724	37598	1537
6725	37603	1531
6726	37607	1526
6727	37612	1520
6728	37617	1514
6729	37621	1509
6730	37626	1503
6731	37630	1498
6732	37636	1492
6733	37642	1486
6734	37648	1481
6735	37654	1475
6736	37660	1470
6737	37666	1464
6738	37671	1459
6739	37677	1453
6740	37684	1447
6741	37690	1442
6742	37696	1436
6743	37702	1431
6744	37708	1425
6745	37713	1419
6746	37718	1414
6747	37722	1408
6748	37727	1403
6749	37731	1397
6750	37736	1391
6751	37740	1386
6752	37745	1380
6753	37750	1374
6754	37754	1369
6755	37759	1363
6756	37764	1358
6757	37768	1352
6758	37773	1346
6759	37777	1341
6760	37782	1335
6761	37786	1329
6762	37792	1324
6763	37796	1318
6764	37801	1313
6765	37806	1307
6766	37810	1301
6767	37814	1296
6768	37820	1290
6769	37824	1285
6770	37830	1279
6771	37837	1273
6772	37843	1268
6773	37849	1262
6774	37855	1257
6775	37861	1251
6776	37867	1246
6777	37873	1240
6778	37879	1234
6779	37886	1229
6780	37892	1223
6781	37898	1218
6782	37903	1212
6783	37908	1206
6784	37912	1201
6785	37917	1195
6786	37921	1190
6787	37926	1184
6788	37930	1178
6789	37935	1173
6790	37939	1167
6791	37944	1162
6792	37948	1156
6793	37953	1150
6794	37957	1145
6795	37962	1139
6796	37966	1133
6797	37971	1128
6798	37976	1122
6799	37980	1117
6800	37985	1111
6801	37989	1105
6802	37994	1100
6803	37999	1094
6804	38003	1089
6805	38008	1083
6806	38012	1077
6807	38017	1072
6808	38021	1066
6809	38026	1060
6810	38033	1055
6811	38039	1049
6812	38045	1044
6813	38051	1038
6814	38057	1033
6815	38063	1027
6816	38069	1021
6817	38075	1016
6818	38081	1010
6819	38088	1005
6820	38095	999
6821	38100	994
6822	38105	988
6823	38109	982
6824	38114	977
6825	38119	971
6826	38123	966
6827	38128	960
6828	38132	954
6829	38137	949
6830	38141	943
6831	38146	938
6832	38151	932
6833	38155	926
6834	38160	921
6835	38164	915
6836	38169	909
6837	38174	904
6838	38178	898
6839	38183	893
6840	38187	887
6841	38193	881
6842	38198	876
6843	38202	870
6844	38207	865
6845	38211	859
6846	38216	853
6847	38220	848
6848	38227	842
6849	38233	837
6850	38239	831
6851	38245	826
6852	38250	820
6853	38256	814
6854	38262	809
6855	38268	803
6856	38275	798
6857	38281	792
6858	38287	787
6859	38294	781
6860	38299	775
6861	38303	770
6862	38308	764
6863	38313	759
6864	38318	753
6865	38323	747
6866	38328	742
6867	38332	736
6868	38337	731
6869	38342	725
6870	38346	719
6871	38351	714
6872	38356	708
6873	38360	703
6874	38365	697
6875	38370	691
6876	38374	686
6877	38379	680
6878	38383	675
6879	38388	669
6880	38392	663
6881	38397	658
6882	38401	652
6883	38406	647
6884	38410	641
6885	38415	635
6886	38419	630
6887	38424	624
6888	38431	619
6889	38437	613
6890	38444	608
6891	38450	602
6892	38456	596
6893	38462	591
6894	38469	585
6895	38475	580
6896	38480	574
6897	38486	569
6898	38492	563
6899	38498	557
6900	38504	552
6901	38510	546
6902	38515	541
6903	38519	535
6904	38524	530
6905	38528	524
6906	38533	518
6907	38537	513
6908	38542	507
6909	38547	502
6910	38551	496
6911	38556	490
6912	38560	485
6913	38565	479
6914	38570	474
6915	38574	468
6916	38579	462
6917	38583	457
6918	38588	451
6919	38592	446
6920	38597	440
6921	38602	434
6922	38606	429
6923	38611	423
6924	38615	418
6925	38620	412
6926	38626	407
6927	38632	401
6928	38638	395
6929	38644	390
6930	38650	384
6931	38656	379
6932	38661	373
6933	38667	368
6934	38673	362
6935	38680	356
6936	38686	351
6937	38693	345
6938	38699	340
6939	38704	334
6940	38709	329
6941	38713	323
6942	38718	317
6943	38722	312
6944	38727	306
6945	38732	301
6946	38736	295
6947	38741	289
6948	38745	284
6949	38750	278
6950	38755	273
6951	38759	267
6952	38765	262
6953	38769	256
6954	38774	250
6955	38778	245
6956	38783	239
6957	38788	234
6958	38792	228
6959	38797	222
6960	38801	217
6961	38806	211
6962	38810	206
6963	38815	200
6964	38821	195
6965	38827	189
6966	38833	183
6967	38839	178
6968	38845	172
6969	38850	167
6970	38857	161
6971	38863	156
6972	38868	150
6973	38875	144
6974	38881	139
6975	38888	133
6976	38893	128
6977	38898	122
6978	38903	117
6979	38908	111
6980	38913	105
6981	38917	100
6982	38922	94
6983	38926	89
6984	38931	83
6985	38935	78
6986	38940	72
6987	38945	66
6988	38950	61
6989	38954	55
6990	38959	50
6991	38964	44
6992	38968	39
6993	38973	33
6994	38977	27
6995	38982	22
6996	38987	16
6997	38991	11
6998	38996	5
6999	39000	0
